Timestamp,Time Stamp time,HT R Phase Current,DateNumber,Time Number,Date Value ,Moving Average,,Time Number Z,HT Phase Current Z,,,,,,,Mean,
12-03-2019,11:00:00,0,43536,0.45833,,49.45333333,,,,,,,,,,,
12-03-2019,11:05:00,74.23,43536,0.46181,43536.46181,74.2,,-0.990386169,1.173158992,,,,,,,,
12-03-2019,11:10:00,74.13,43536,0.46528,43536.46528,74.29,,-0.990340635,1.169837869,,,,,,,,
12-03-2019,11:15:00,74.24,43536,0.46875,43536.46875,74.61333333,,-0.990295102,1.173491105,,,,,,,,
12-03-2019,11:20:00,74.5,43536,0.47222,43536.47222,74.9,,-0.990249568,1.182126026,,,,,,,,
12-03-2019,11:25:00,75.1,43536,0.47569,43536.47569,75.1,,-0.990204035,1.202052767,,,,,,,,
12-03-2019,11:30:00,75.1,43536,0.47917,43536.47917,75.1,,-0.99015837,1.202052767,,,,,,,,
12-03-2019,11:35:00,75.1,43536,0.48264,43536.48264,75.1,,-0.990112837,1.202052767,,,,,,,,
12-03-2019,11:40:00,75.1,43536,0.48611,43536.48611,75.1,,-0.990067303,1.202052767,,,,,,,,
12-03-2019,11:45:00,75.1,43536,0.48958,43536.48958,75.1,,-0.99002177,1.202052767,,,,,,,,
12-03-2019,11:50:00,75.1,43536,0.49306,43536.49306,75.1,,-0.989976105,1.202052767,,,,,,,,
12-03-2019,11:55:00,75.1,43536,0.49653,43536.49653,75.1,,-0.989930572,1.202052767,,,,,,,,
12-03-2019,12:00:00,75.1,43536,0.5,43536.5,75.1,,-0.989885038,1.202052767,,,,,,,,
12-03-2019,12:05:00,75.1,43536,0.50347,43536.50347,75.1,,-0.989839505,1.202052767,,,,,,,,
12-03-2019,12:10:00,75.1,43536,0.50694,43536.50694,75.1,,-0.989793971,1.202052767,,,,,,,,
12-03-2019,12:15:00,75.1,43536,0.51042,43536.51042,75.1,,-0.989748307,1.202052767,,,,,,,,
12-03-2019,12:20:00,75.1,43536,0.51389,43536.51389,75.1,,-0.989702773,1.202052767,,,,,,,,
12-03-2019,12:25:00,75.1,43536,0.51736,43536.51736,75.1,,-0.98965724,1.202052767,,,,,,,,
12-03-2019,12:30:00,75.1,43536,0.52083,43536.52083,75.1,,-0.989611706,1.202052767,,,,,,,,
12-03-2019,12:35:00,75.1,43536,0.52431,43536.52431,75.1,,-0.989566042,1.202052767,,,,,,,,
12-03-2019,12:40:00,75.1,43536,0.52778,43536.52778,75.1,,-0.989520508,1.202052767,,,,,,,,
12-03-2019,12:45:00,75.1,43536,0.53125,43536.53125,75.1,,-0.989474975,1.202052767,,,,,,,,
12-03-2019,12:50:00,75.1,43536,0.53472,43536.53472,74.80666667,,-0.989429441,1.202052767,,,,,,,,
12-03-2019,12:55:00,75.1,43536,0.53819,43536.53819,74.05,,-0.989383908,1.202052767,,,,,,,,
12-03-2019,13:00:00,74.22,43536,0.54167,43536.54167,73.41,,-0.989338243,1.17282688,,,,,,,,
12-03-2019,13:05:00,72.83,43536,0.54514,43536.54514,73.21333333,,-0.98929271,1.126663263,,,,,,,,
12-03-2019,13:10:00,73.18,43536,0.54861,43536.54861,73.48666667,,-0.989247176,1.138287195,,,,,,,,
12-03-2019,13:15:00,73.63,43536,0.55208,43536.55208,73.74,,-0.989201643,1.153232251,,,,,,,,
12-03-2019,13:20:00,73.65,43536,0.55556,43536.55556,73.55333333,,-0.989155978,1.153896476,,,,,,,,
12-03-2019,13:25:00,73.94,43536,0.55903,43536.55903,73.78666667,,-0.989110445,1.163527734,,,,,,,,
12-03-2019,13:30:00,73.07,43536,0.5625,43536.5625,73.70666667,,-0.989064911,1.134633959,,,,,,,,
12-03-2019,13:35:00,74.35,43536,0.56597,43536.56597,74.30333333,,-0.989019378,1.177144341,,,,,,,,
12-03-2019,13:40:00,73.7,43536,0.56944,43536.56944,74.86666667,,-0.988973845,1.155557038,,,,,,,,
12-03-2019,13:45:00,74.86,43536,0.57292,43536.57292,75.24,,-0.98892818,1.194082071,,,,,,,,
12-03-2019,13:50:00,76.04,43536,0.57639,43536.57639,75.15666667,,-0.988882646,1.233271329,,,,,,,,
12-03-2019,13:55:00,74.82,43536,0.57986,43536.57986,74.66333333,,-0.988837113,1.192753621,,,,,,,,
12-03-2019,14:00:00,74.61,43536,0.58333,43536.58333,74.77666667,,-0.98879158,1.185779262,,,,,,,,
12-03-2019,14:05:00,74.56,43536,0.58681,43536.58681,73.54666667,,-0.988745915,1.1841187,,,,,,,,
12-03-2019,14:10:00,75.16,43536,0.59028,43536.59028,73.43333333,,-0.988700381,1.204045441,,,,,,,,
12-03-2019,14:15:00,70.92,43536,0.59375,43536.59375,73.28333333,,-0.988654848,1.063229803,,,,,,,,
12-03-2019,14:20:00,74.22,43536,0.59722,43536.59722,74.75333333,,-0.988609315,1.17282688,,,,,,,,
12-03-2019,14:25:00,74.71,43536,0.60069,43536.60069,74.94666667,,-0.988563781,1.189100385,,,,,,,,
12-03-2019,14:30:00,75.33,43536,0.60417,43536.60417,74.48,,-0.988518116,1.209691351,,,,,,,,
12-03-2019,14:35:00,74.8,43536,0.60764,43536.60764,72.16,,-0.988472583,1.192089397,,,,,,,,
12-03-2019,14:40:00,73.31,43536,0.61111,43536.61111,71.85,,-0.98842705,1.142604656,,,,,,,,
12-03-2019,14:45:00,68.37,43536,0.61458,43536.61458,72.08,,-0.988381516,0.978541153,,,,,,,,
12-03-2019,14:50:00,73.87,43536,0.61806,43536.61806,73.14333333,,-0.988335851,1.161202948,,,,,,,,
12-03-2019,14:55:00,74,43536,0.62153,43536.62153,72.26333333,,-0.988290318,1.165520408,,,,,,,,
12-03-2019,15:00:00,71.56,43536,0.625,43536.625,71.01333333,,-0.988244784,1.084484994,,,,,,,,
12-03-2019,15:05:00,71.23,43536,0.62847,43536.62847,70.46,,-0.988199251,1.073525286,,,,,,,,
12-03-2019,15:10:00,70.25,43536,0.63194,43536.63194,69.92333333,,-0.988153718,1.040978275,,,,,,,,
12-03-2019,15:15:00,69.9,43536,0.63542,43536.63542,70.19,,-0.988108053,1.029354343,,,,,,,,
12-03-2019,15:20:00,69.62,43536,0.63889,43536.63889,70.28666667,,-0.988062519,1.020055197,,,,,,,,
12-03-2019,15:25:00,71.05,43536,0.64236,43536.64236,70.13333333,,-0.988016986,1.067547264,,,,,,,,
12-03-2019,15:30:00,70.19,43536,0.64583,43536.64583,69.08333333,,-0.987971453,1.038985601,,,,,,,,
12-03-2019,15:35:00,69.16,43536,0.64931,43536.64931,68.11,,-0.987925788,1.004778029,,,,,,,,
12-03-2019,15:40:00,67.9,43536,0.65278,43536.65278,67.17666667,,-0.987880254,0.962931872,,,,,,,,
12-03-2019,15:45:00,67.27,43536,0.65625,43536.65625,66.17333333,,-0.987834721,0.942008794,,,,,,,,
12-03-2019,15:50:00,66.36,43536,0.65972,43536.65972,64.37,,-0.987789188,0.91178657,,,,,,,,
12-03-2019,15:55:00,64.89,43536,0.66319,43536.66319,62.28666667,,-0.987743654,0.862966054,,,,,,,,
12-03-2019,16:00:00,61.86,43536,0.66667,43536.66667,60.55333333,,-0.987697989,0.76233601,,,,,,,,
12-03-2019,16:05:00,60.11,43536,0.67014,43536.67014,59.58,,-0.987652456,0.704216348,,,,,,,,
12-03-2019,16:10:00,59.69,43536,0.67361,43536.67361,58.64333333,,-0.987606923,0.69026763,,,,,,,,
12-03-2019,16:15:00,58.94,43536,0.67708,43536.67708,57.14,,-0.987561389,0.665359203,,,,,,,,
12-03-2019,16:20:00,57.3,43536,0.68056,43536.68056,54.4,,-0.987515724,0.610892777,,,,,,,,
12-03-2019,16:25:00,55.18,43536,0.68403,43536.68403,51.01333333,,-0.987470191,0.540484958,,,,,,,,
12-03-2019,16:30:00,50.72,43536,0.6875,43536.6875,47.57,,-0.987424658,0.392362848,,,,,,,,
12-03-2019,16:35:00,47.14,43536,0.69097,43536.69097,44.58666667,,-0.987379124,0.273466625,,,,,,,,
12-03-2019,16:40:00,44.85,43536,0.69444,43536.69444,42.08333333,,-0.987333591,0.197412896,,,,,,,,
12-03-2019,16:45:00,41.77,43536,0.69792,43536.69792,39.05333333,,-0.987287926,0.095122291,,,,,,,,
12-03-2019,16:50:00,39.63,43536,0.70139,43536.70139,35.80333333,,-0.987242393,0.024050247,,,,,,,,
12-03-2019,16:55:00,35.76,43536,0.70486,43536.70486,32.16666667,,-0.987196859,-0.104477234,,,,,,,,
12-03-2019,17:00:00,32.02,43536,0.70833,43536.70833,28.64333333,,-0.987151326,-0.228687254,,,,,,,,
12-03-2019,17:05:00,28.72,43536,0.71181,43536.71181,25.44333333,,-0.987105661,-0.338284331,,,,,,,,
12-03-2019,17:10:00,25.19,43536,0.71528,43536.71528,22.08666667,,-0.987060128,-0.455519992,,,,,,,,
12-03-2019,17:15:00,22.42,43536,0.71875,43536.71875,19.04666667,,-0.987014594,-0.547515114,,,,,,,,
12-03-2019,17:20:00,18.65,43536,0.72222,43536.72222,16.27333333,,-0.986969061,-0.672721472,,,,,,,,
12-03-2019,17:25:00,16.07,43536,0.72569,43536.72569,17.10666667,,-0.986923527,-0.758406459,,,,,,,,
12-03-2019,17:30:00,14.1,43536,0.72917,43536.72917,20.02333333,,-0.986877863,-0.823832593,,,,,,,,
13-03-2019,07:30:00,21.15,43537,0.3125,43537.3125,23.5,,-0.979223388,-0.589693383,,,,,,,,
13-03-2019,07:35:00,24.82,43537,0.31597,43537.31597,26.73333333,,-0.979177855,-0.467808149,,,,,,,,
13-03-2019,07:40:00,24.53,43537,0.31944,43537.31944,30.15333333,,-0.979132321,-0.477439408,,,,,,,,
13-03-2019,07:45:00,30.85,43537,0.32292,43537.32292,34.86,,-0.979086657,-0.2675444,,,,,,,,
13-03-2019,07:50:00,35.08,43537,0.32639,43537.32639,39.02333333,,-0.979041123,-0.127060874,,,,,,,,
13-03-2019,07:55:00,38.65,43537,0.32986,43537.32986,43.04333333,,-0.97899559,-0.008496764,,,,,,,,
13-03-2019,08:00:00,43.34,43537,0.33333,43537.33333,46.56333333,,-0.978950056,0.147263931,,,,,,,,
13-03-2019,08:05:00,47.14,43537,0.33681,43537.33681,48.86,,-0.978904392,0.273466625,,,,,,,,
13-03-2019,08:10:00,49.21,43537,0.34028,43537.34028,50.10666667,,-0.978858858,0.342213882,,,,,,,,
13-03-2019,08:15:00,50.23,43537,0.34375,43537.34375,52.49666667,,-0.978813325,0.376089343,,,,,,,,
13-03-2019,08:20:00,50.88,43537,0.34722,43537.34722,52.03666667,,-0.978767791,0.397676646,,,,,,,,
13-03-2019,08:25:00,56.38,43537,0.35069,43537.35069,51.84,,-0.978722258,0.58033844,,,,,,,,
13-03-2019,08:30:00,48.85,43537,0.35417,43537.35417,,,-0.978676593,0.330257838,,,,,,,,
13-03-2019,08:35:00,50.29,43537,0.35764,43537.35764,,,-0.97863106,0.378082017,,,,,,,,
13-03-2019,08:40:00,0,43537,0.36111,,,,,,,,,,,,,
13-03-2019,08:45:00,0,43537,0.36458,,,,,,,,,,,,,
13-03-2019,08:50:00,0,43537,0.36806,,,,,,,,,,,,,
13-03-2019,08:55:00,0,43537,0.37153,,,,,,,,,,,,,
13-03-2019,09:00:00,0,43537,0.375,,,,,,,,,,,,,
13-03-2019,09:05:00,0,43537,0.37847,,,,,,,,,,,,,
13-03-2019,09:10:00,0,43537,0.38194,,,,,,,,,,,,,
13-03-2019,09:15:00,0,43537,0.38542,,,,,,,,,,,,,
13-03-2019,09:20:00,0,43537,0.38889,,,,,,,,,,,,,
13-03-2019,09:25:00,0,43537,0.39236,,,,,,,,,,,,,
13-03-2019,09:30:00,0,43537,0.39583,,,,,,,,,,,,,
13-03-2019,09:35:00,0,43537,0.39931,,,,,,,,,,,,,
13-03-2019,09:40:00,0,43537,0.40278,,,,,,,,,,,,,
13-03-2019,09:45:00,0,43537,0.40625,,,,,,,,,,,,,
13-03-2019,09:50:00,0,43537,0.40972,,,,,,,,,,,,,
13-03-2019,09:55:00,0,43537,0.41319,,,,,,,,,,,,,
13-03-2019,10:00:00,0,43537,0.41667,,,,,,,,,,,,,
13-03-2019,10:05:00,0,43537,0.42014,,,,,,,,,,,,,
13-03-2019,10:10:00,0,43537,0.42361,,,,,,,,,,,,,
13-03-2019,10:15:00,0,43537,0.42708,,,,,,,,,,,,,
13-03-2019,10:20:00,0,43537,0.43056,,,,,,,,,,,,,
13-03-2019,10:25:00,0,43537,0.43403,,,,,,,,,,,,,
13-03-2019,10:30:00,0,43537,0.4375,,,,,,,,,,,,,
13-03-2019,10:35:00,0,43537,0.44097,,,,,,,,,,,,,
13-03-2019,10:40:00,0,43537,0.44444,,,,,,,,,,,,,
13-03-2019,10:45:00,0,43537,0.44792,,,,,,,,,,,,,
13-03-2019,10:50:00,0,43537,0.45139,,,,,,,,,,,,,
13-03-2019,10:55:00,0,43537,0.45486,,,,,,,,,,,,,
13-03-2019,11:00:00,0,43537,0.45833,,,,,,,,,,,,,
13-03-2019,11:05:00,0,43537,0.46181,,,,,,,,,,,,,
13-03-2019,11:10:00,0,43537,0.46528,,,,,,,,,,,,,
13-03-2019,11:15:00,0,43537,0.46875,,,,,,,,,,,,,
13-03-2019,11:20:00,0,43537,0.47222,,,,,,,,,,,,,
13-03-2019,11:25:00,0,43537,0.47569,,,,,,,,,,,,,
13-03-2019,11:30:00,0,43537,0.47917,,,,,,,,,,,,,
13-03-2019,11:35:00,0,43537,0.48264,,,,,,,,,,,,,
13-03-2019,11:40:00,0,43537,0.48611,,,,,,,,,,,,,
13-03-2019,11:45:00,0,43537,0.48958,,,,,,,,,,,,,
13-03-2019,11:50:00,0,43537,0.49306,,,,,,,,,,,,,
13-03-2019,11:55:00,0,43537,0.49653,,,,,,,,,,,,,
13-03-2019,12:00:00,0,43537,0.5,,,,,,,,,,,,,
13-03-2019,12:05:00,0,43537,0.50347,,,,,,,,,,,,,
13-03-2019,12:10:00,0,43537,0.50694,,,,,,,,,,,,,
13-03-2019,12:15:00,0,43537,0.51042,,,,,,,,,,,,,
13-03-2019,12:20:00,0,43537,0.51389,,,,,,,,,,,,,
13-03-2019,12:25:00,0,43537,0.51736,,,,,,,,,,,,,
13-03-2019,12:30:00,0,43537,0.52083,,,,,,,,,,,,,
13-03-2019,12:35:00,0,43537,0.52431,,,,,,,,,,,,,
13-03-2019,12:40:00,0,43537,0.52778,,25.71333333,,,,,,,,,,,
13-03-2019,12:45:00,0,43537,0.53125,,51.29666667,,,,,,,,,,,
13-03-2019,12:50:00,77.14,43537,0.53472,43537.53472,76.93333333,,-0.976307411,1.269803687,,,,,,,,
13-03-2019,12:55:00,76.75,43537,0.53819,43537.53819,76.77333333,,-0.976261877,1.256851306,,,,,,,,
13-03-2019,13:00:00,76.91,43537,0.54167,43537.54167,76.83666667,,-0.976216212,1.262165103,,,,,,,,
13-03-2019,13:05:00,76.66,43537,0.54514,43537.54514,76.74,,-0.976170679,1.253862294,,,,,,,,
13-03-2019,13:10:00,76.94,43537,0.54861,43537.54861,76.54666667,,-0.976125146,1.26316144,,,,,,,,
13-03-2019,13:15:00,76.62,43537,0.55208,43537.55208,75.92666667,,-0.976079612,1.252533845,,,,,,,,
13-03-2019,13:20:00,76.08,43537,0.55556,43537.55556,75.40666667,,-0.976033947,1.234599778,,,,,,,,
13-03-2019,13:25:00,75.08,43537,0.55903,43537.55903,75.16666667,,-0.975988414,1.201388543,,,,,,,,
13-03-2019,13:30:00,75.06,43537,0.5625,43537.5625,75.76,,-0.975942881,1.200724318,,,,,,,,
13-03-2019,13:35:00,75.36,43537,0.56597,43537.56597,76.08666667,,-0.975897347,1.210687688,,,,,,,,
13-03-2019,13:40:00,76.86,43537,0.56944,43537.56944,75.85333333,,-0.975851814,1.260504542,,,,,,,,
13-03-2019,13:45:00,76.04,43537,0.57292,43537.57292,75.54,,-0.975806149,1.233271329,,,,,,,,
13-03-2019,13:50:00,74.66,43537,0.57639,43537.57639,75.74666667,,-0.975760616,1.187439824,,,,,,,,
13-03-2019,13:55:00,75.92,43537,0.57986,43537.57986,76.12,,-0.975715082,1.22928598,,,,,,,,
13-03-2019,14:00:00,76.66,43537,0.58333,43537.58333,75.92666667,,-0.975669549,1.253862294,,,,,,,,
13-03-2019,14:05:00,75.78,43537,0.58681,43537.58681,75.53,,-0.975623884,1.224636407,,,,,,,,
13-03-2019,14:10:00,75.34,43537,0.59028,43537.59028,75.34666667,,-0.97557835,1.210023464,,,,,,,,
13-03-2019,14:15:00,75.47,43537,0.59375,43537.59375,75.22,,-0.975532817,1.214340924,,,,,,,,
13-03-2019,14:20:00,75.23,43537,0.59722,43537.59722,75.36666667,,-0.975487284,1.206370228,,,,,,,,
13-03-2019,14:25:00,74.96,43537,0.60069,43537.60069,75.23333333,,-0.97544175,1.197403194,,,,,,,,
13-03-2019,14:30:00,75.91,43537,0.60417,43537.60417,75.19,,-0.975396085,1.228953868,,,,,,,,
13-03-2019,14:35:00,74.83,43537,0.60764,43537.60764,74.68666667,,-0.975350552,1.193085734,,,,,,,,
13-03-2019,14:40:00,74.83,43537,0.61111,43537.61111,74.28333333,,-0.975305019,1.193085734,,,,,,,,
13-03-2019,14:45:00,74.4,43537,0.61458,43537.61458,73.82666667,,-0.975259485,1.178804902,,,,,,,,
13-03-2019,14:50:00,73.62,43537,0.61806,43537.61806,73.52,,-0.97521382,1.152900139,,,,,,,,
13-03-2019,14:55:00,73.46,43537,0.62153,43537.62153,73.19,,-0.975168287,1.147586341,,,,,,,,
13-03-2019,15:00:00,73.48,43537,0.625,43537.625,72.85666667,,-0.975122754,1.148250566,,,,,,,,
13-03-2019,15:05:00,72.63,43537,0.62847,43537.62847,72.5,,-0.97507722,1.120021016,,,,,,,,
13-03-2019,15:10:00,72.46,43537,0.63194,43537.63194,72.29666667,,-0.975031687,1.114375106,,,,,,,,
13-03-2019,15:15:00,72.41,43537,0.63542,43537.63542,71.93333333,,-0.974986022,1.112714544,,,,,,,,
13-03-2019,15:20:00,72.02,43537,0.63889,43537.63889,71.15666667,,-0.974940489,1.099762162,,,,,,,,
13-03-2019,15:25:00,71.37,43537,0.64236,43537.64236,70.29666667,,-0.974894955,1.078174859,,,,,,,,
13-03-2019,15:30:00,70.08,43537,0.64583,43537.64583,69.45333333,,-0.974849422,1.035332365,,,,,,,,
13-03-2019,15:35:00,69.44,43537,0.64931,43537.64931,68.73666667,,-0.974803757,1.014077175,,,,,,,,
13-03-2019,15:40:00,68.84,43537,0.65278,43537.65278,67.72666667,,-0.974758224,0.994150434,,,,,,,,
13-03-2019,15:45:00,67.93,43537,0.65625,43537.65625,66.53,,-0.97471269,0.963928209,,,,,,,,
13-03-2019,15:50:00,66.41,43537,0.65972,43537.65972,65.03333333,,-0.974667157,0.913447132,,,,,,,,
13-03-2019,15:55:00,65.25,43537,0.66319,43537.66319,63.07333333,,-0.974621623,0.874922098,,,,,,,,
13-03-2019,16:00:00,63.44,43537,0.66667,43537.66667,60.79666667,,-0.974575959,0.814809762,,,,,,,,
13-03-2019,16:05:00,60.53,43537,0.67014,43537.67014,58.65333333,,-0.974530425,0.718165067,,,,,,,,
13-03-2019,16:10:00,58.42,43537,0.67361,43537.67361,57.38333333,,-0.974484892,0.648089361,,,,,,,,
13-03-2019,16:15:00,57.01,43537,0.67708,43537.67708,56.22,,-0.974439358,0.601261519,,,,,,,,
13-03-2019,16:20:00,56.72,43537,0.68056,43537.68056,54.84333333,,-0.974393694,0.59163026,,,,,,,,
13-03-2019,16:25:00,54.93,43537,0.68403,43537.68403,52.81,,-0.97434816,0.532182149,,,,,,,,
13-03-2019,16:30:00,52.88,43537,0.6875,43537.6875,50.34333333,,-0.974302627,0.464099116,,,,,,,,
13-03-2019,16:35:00,50.62,43537,0.69097,43537.69097,47.9,,-0.974257093,0.389041724,,,,,,,,
13-03-2019,16:40:00,47.53,43537,0.69444,43537.69444,45.23,,-0.97421156,0.286419007,,,,,,,,
13-03-2019,16:45:00,45.55,43537,0.69792,43537.69792,42.02666667,,-0.974165895,0.220660761,,,,,,,,
13-03-2019,16:50:00,42.61,43537,0.70139,43537.70139,38.25666667,,-0.974120362,0.123019729,,,,,,,,
13-03-2019,16:55:00,37.92,43537,0.70486,43537.70486,34.75666667,,-0.974074828,-0.032740965,,,,,,,,
13-03-2019,17:00:00,34.24,43537,0.70833,43537.70833,32.71666667,,-0.974029295,-0.154958312,,,,,,,,
13-03-2019,17:05:00,32.11,43537,0.71181,43537.71181,31.90333333,,-0.97398363,-0.225698243,,,,,,,,
13-03-2019,17:10:00,31.8,43537,0.71528,43537.71528,31.08,,-0.973938097,-0.235993726,,,,,,,,
13-03-2019,17:15:00,31.8,43537,0.71875,43537.71875,26.68,,-0.973892563,-0.235993726,,,,,,,,
13-03-2019,17:20:00,29.64,43537,0.72222,43537.72222,21.33333333,,-0.97384703,-0.307729995,,,,,,,,
13-03-2019,17:25:00,18.6,43537,0.72569,43537.72569,,,-0.973801496,-0.674382034,,,,,,,,
13-03-2019,17:30:00,15.76,43537,0.72917,43537.72917,,,-0.973755832,-0.768701942,,,,,,,,
14-03-2019,07:30:00,0,43538,0.3125,,,,,,,,,,,,,
14-03-2019,07:35:00,0,43538,0.31597,,,,,,,,,,,,,
14-03-2019,07:40:00,0,43538,0.31944,,,,,,,,,,,,,
14-03-2019,07:45:00,0,43538,0.32292,,,,,,,,,,,,,
14-03-2019,07:50:00,0,43538,0.32639,,,,,,,,,,,,,
14-03-2019,07:55:00,0,43538,0.32986,,,,,,,,,,,,,
14-03-2019,08:00:00,0,43538,0.33333,,,,,,,,,,,,,
14-03-2019,08:05:00,0,43538,0.33681,,,,,,,,,,,,,
14-03-2019,08:10:00,0,43538,0.34028,,,,,,,,,,,,,
14-03-2019,08:15:00,0,43538,0.34375,,,,,,,,,,,,,
14-03-2019,08:20:00,0,43538,0.34722,,,,,,,,,,,,,
14-03-2019,08:25:00,0,43538,0.35069,,,,,,,,,,,,,
14-03-2019,08:30:00,0,43538,0.35417,,,,,,,,,,,,,
14-03-2019,08:35:00,0,43538,0.35764,,,,,,,,,,,,,
14-03-2019,08:40:00,0,43538,0.36111,,,,,,,,,,,,,
14-03-2019,08:45:00,0,43538,0.36458,,,,,,,,,,,,,
14-03-2019,08:50:00,0,43538,0.36806,,,,,,,,,,,,,
14-03-2019,08:55:00,0,43538,0.37153,,,,,,,,,,,,,
14-03-2019,09:00:00,0,43538,0.375,,,,,,,,,,,,,
14-03-2019,09:05:00,0,43538,0.37847,,,,,,,,,,,,,
14-03-2019,09:10:00,0,43538,0.38194,,,,,,,,,,,,,
14-03-2019,09:15:00,0,43538,0.38542,,,,,,,,,,,,,
14-03-2019,09:20:00,0,43538,0.38889,,,,,,,,,,,,,
14-03-2019,09:25:00,0,43538,0.39236,,,,,,,,,,,,,
14-03-2019,09:30:00,0,43538,0.39583,,,,,,,,,,,,,
14-03-2019,09:35:00,0,43538,0.39931,,,,,,,,,,,,,
14-03-2019,09:40:00,0,43538,0.40278,,,,,,,,,,,,,
14-03-2019,09:45:00,0,43538,0.40625,,,,,,,,,,,,,
14-03-2019,09:50:00,0,43538,0.40972,,,,,,,,,,,,,
14-03-2019,09:55:00,0,43538,0.41319,,,,,,,,,,,,,
14-03-2019,10:00:00,0,43538,0.41667,,,,,,,,,,,,,
14-03-2019,10:05:00,0,43538,0.42014,,,,,,,,,,,,,
14-03-2019,10:10:00,0,43538,0.42361,,,,,,,,,,,,,
14-03-2019,10:15:00,0,43538,0.42708,,,,,,,,,,,,,
14-03-2019,10:20:00,0,43538,0.43056,,,,,,,,,,,,,
14-03-2019,10:25:00,0,43538,0.43403,,,,,,,,,,,,,
14-03-2019,10:30:00,0,43538,0.4375,,,,,,,,,,,,,
14-03-2019,10:35:00,0,43538,0.44097,,,,,,,,,,,,,
14-03-2019,10:40:00,0,43538,0.44444,,,,,,,,,,,,,
14-03-2019,10:45:00,0,43538,0.44792,,,,,,,,,,,,,
14-03-2019,10:50:00,0,43538,0.45139,,,,,,,,,,,,,
14-03-2019,10:55:00,0,43538,0.45486,,,,,,,,,,,,,
14-03-2019,11:00:00,0,43538,0.45833,,,,,,,,,,,,,
14-03-2019,11:05:00,0,43538,0.46181,,,,,,,,,,,,,
14-03-2019,11:10:00,0,43538,0.46528,,,,,,,,,,,,,
14-03-2019,11:15:00,0,43538,0.46875,,,,,,,,,,,,,
14-03-2019,11:20:00,0,43538,0.47222,,,,,,,,,,,,,
14-03-2019,11:25:00,0,43538,0.47569,,,,,,,,,,,,,
14-03-2019,11:30:00,0,43538,0.47917,,,,,,,,,,,,,
14-03-2019,11:35:00,0,43538,0.48264,,,,,,,,,,,,,
14-03-2019,11:40:00,0,43538,0.48611,,,,,,,,,,,,,
14-03-2019,11:45:00,0,43538,0.48958,,,,,,,,,,,,,
14-03-2019,11:50:00,0,43538,0.49306,,,,,,,,,,,,,
14-03-2019,11:55:00,0,43538,0.49653,,,,,,,,,,,,,
14-03-2019,12:00:00,0,43538,0.5,,,,,,,,,,,,,
14-03-2019,12:05:00,0,43538,0.50347,,,,,,,,,,,,,
14-03-2019,12:10:00,0,43538,0.50694,,,,,,,,,,,,,
14-03-2019,12:15:00,0,43538,0.51042,,,,,,,,,,,,,
14-03-2019,12:20:00,0,43538,0.51389,,24.64666667,,,,,,,,,,,
14-03-2019,12:25:00,0,43538,0.51736,,49.39333333,,,,,,,,,,,
14-03-2019,12:30:00,73.94,43538,0.52083,43538.52083,74.19666667,,-0.963367645,1.163527734,,,,,,,,
14-03-2019,12:35:00,74.24,43538,0.52431,43538.52431,74.30666667,,-0.96332198,1.173491105,,,,,,,,
14-03-2019,12:40:00,74.41,43538,0.52778,43538.52778,74.19333333,,-0.963276447,1.179137015,,,,,,,,
14-03-2019,12:45:00,74.27,43538,0.53125,43538.53125,74.34,,-0.963230913,1.174487442,,,,,,,,
14-03-2019,12:50:00,73.9,43538,0.53472,43538.53472,74.55,,-0.96318538,1.162199285,,,,,,,,
14-03-2019,12:55:00,74.85,43538,0.53819,43538.53819,74.71666667,,-0.963139846,1.193749958,,,,,,,,
14-03-2019,13:00:00,74.9,43538,0.54167,43538.54167,74.6,,-0.963094182,1.19541052,,,,,,,,
14-03-2019,13:05:00,74.4,43538,0.54514,43538.54514,74.55,,-0.963048648,1.178804902,,,,,,,,
14-03-2019,13:10:00,74.5,43538,0.54861,43538.54861,74.62666667,,-0.963003115,1.182126026,,,,,,,,
14-03-2019,13:15:00,74.75,43538,0.55208,43538.55208,74.33,,-0.962957581,1.190428835,,,,,,,,
14-03-2019,13:20:00,74.63,43538,0.55556,43538.55556,73.58,,-0.962911917,1.186443487,,,,,,,,
14-03-2019,13:25:00,73.61,43538,0.55903,43538.55903,72.84333333,,-0.962866383,1.152568026,,,,,,,,
14-03-2019,13:30:00,72.5,43538,0.5625,43538.5625,72.7,,-0.96282085,1.115703555,,,,,,,,
14-03-2019,13:35:00,72.42,43538,0.56597,43538.56597,72.91,,-0.962775316,1.113046656,,,,,,,,
14-03-2019,13:40:00,73.18,43538,0.56944,43538.56944,73.34333333,,-0.962729783,1.138287195,,,,,,,,
14-03-2019,13:45:00,73.13,43538,0.57292,43538.57292,73.62333333,,-0.962684118,1.136626633,,,,,,,,
14-03-2019,13:50:00,73.72,43538,0.57639,43538.57639,74.15666667,,-0.962638585,1.156221262,,,,,,,,
14-03-2019,13:55:00,74.02,43538,0.57986,43538.57986,74.41,,-0.962593051,1.166184633,,,,,,,,
14-03-2019,14:00:00,74.73,43538,0.58333,43538.58333,74.52333333,,-0.962547518,1.18976461,,,,,,,,
14-03-2019,14:05:00,74.48,43538,0.58681,43538.58681,74.35333333,,-0.962501853,1.181461801,,,,,,,,
14-03-2019,14:10:00,74.36,43538,0.59028,43538.59028,74.23666667,,-0.96245632,1.177476453,,,,,,,,
