Time Number Z,HT Phase Current Z,x,x_sq,x_cube,x_four,x_five,x_six,,,,,,,,
0.454996351,-0.866010862,0.454996351,0.207021679,0.094194108,0.042857976,0.019500222,0.00887253,,,,,,,,
0.455041884,-0.908521243,0.455041884,0.207063116,0.09422239,0.042875134,0.019509982,0.008877859,,,,,,,,
0.455087549,-0.959002321,0.455087549,0.207104677,0.09425076,0.042892347,0.019519773,0.008883206,,,,,,,,
0.455133082,-0.947710501,0.455133082,0.207146122,0.094279053,0.042909516,0.01952954,0.00888854,,,,,,,,
0.455178616,-0.87564212,0.455178616,0.207187572,0.094307352,0.04292669,0.019539311,0.008893877,,,,,,,,
0.455224149,-0.818186683,0.455224149,0.207229026,0.094335657,0.042943869,0.019549086,0.008899216,,,,,,,,
0.455269682,-0.727187898,0.455269682,0.207270484,0.094363967,0.042961053,0.019558865,0.008904558,,,,,,,,
0.455315347,-0.625561518,0.455315347,0.207312065,0.094392365,0.042978292,0.019568676,0.008909919,,,,,,,,
0.455360881,-0.587700709,0.455360881,0.207353532,0.094420687,0.042995487,0.019578463,0.008915266,,,,,,,,
0.455406414,-0.56810608,0.455406414,0.207395002,0.094449014,0.043012687,0.019588253,0.008920616,,,,,,,,
0.455451947,-0.55681426,0.455451947,0.207436476,0.094477347,0.043029892,0.019598048,0.008925969,,,,,,,,
0.455497612,-0.603974215,0.455497612,0.207478075,0.094505768,0.043047151,0.019607875,0.00893134,,,,,,,,
0.455543146,-0.681024281,0.455543146,0.207519557,0.094534112,0.043064367,0.019617677,0.008936698,,,,,,,,
0.455588679,-0.757742234,0.455588679,0.207561044,0.094562462,0.043081587,0.019627483,0.008942059,,,,,,,,
0.455634212,-0.88261648,0.455634212,0.207602536,0.094590818,0.043098813,0.019637294,0.008947423,,,,,,,,
0.455679746,-0.981253849,0.455679746,0.207644031,0.094619179,0.043116044,0.019647108,0.008952789,,,,,,,,
0.455725411,-1.016457758,0.455725411,0.20768565,0.094647628,0.043133329,0.019656954,0.008958173,,,,,,,,
0.455770944,-1.009815511,0.455770944,0.207727153,0.094676001,0.04315057,0.019666776,0.008963545,,,,,,,,
0.455816477,-1.02376423,0.455816477,0.207768661,0.094704379,0.043167817,0.019676602,0.008968919,,,,,,,,
0.455862011,-1.023432118,0.455862011,0.207810173,0.094732763,0.043185068,0.019686432,0.008974296,,,,,,,,
0.455907676,-1.006494388,0.455907676,0.207851809,0.094761235,0.043202374,0.019696294,0.008979692,,,,,,,,
0.455953209,-0.999852141,0.455953209,0.207893329,0.09478963,0.043219636,0.019706132,0.008985074,,,,,,,,
0.455998742,-1.008487062,0.455998742,0.207934853,0.094818032,0.043236903,0.019715973,0.008990459,,,,,,,,
0.456044276,-1.012804522,0.456044276,0.207976382,0.094846438,0.043254175,0.019725819,0.008995847,,,,,,,,
0.456089809,-1.030074365,0.456089809,0.208017914,0.094874851,0.043271453,0.019735669,0.009001237,,,,,,,,
0.456135474,-1.024096342,0.456135474,0.208059571,0.094903351,0.043288785,0.01974555,0.009006646,,,,,,,,
0.456181007,-1.03073859,0.456181007,0.208101112,0.094931775,0.043306073,0.019755408,0.009012042,,,,,,,,
0.456226541,-1.050997443,0.456226541,0.208142657,0.094960204,0.043323366,0.019765269,0.00901744,,,,,,,,
0.456272074,-1.056311241,0.456272074,0.208184206,0.094988639,0.043340664,0.019775134,0.009022842,,,,,,,,
0.456317739,-1.065278274,0.456317739,0.208225879,0.095017162,0.043358017,0.019785032,0.009028261,,,,,,,,
0.456363272,-1.097825285,0.456363272,0.208267436,0.095045609,0.043375325,0.019794905,0.009033668,,,,,,,,
0.456408806,-1.125722723,0.456408806,0.208308998,0.095074061,0.043392639,0.019804782,0.009039077,,,,,,,,
0.464200012,-1.004169601,0.464200012,0.215481651,0.100026585,0.046432342,0.021553894,0.010005318,,,,,,,,
0.464245545,-1.015461421,0.464245545,0.215523926,0.100056023,0.046450563,0.021564467,0.010011208,,,,,,,,
0.464291079,-1.014132972,0.464291079,0.215566206,0.100085466,0.046468789,0.021575044,0.010017101,,,,,,,,
0.464336743,-1.01247241,0.464336743,0.215608611,0.100115,0.046487073,0.021585656,0.010023013,,,,,,,,
0.464382277,-1.001512702,0.464382277,0.215650899,0.100144455,0.04650531,0.021596242,0.010028912,,,,,,,,
0.46442781,-0.969962029,0.46442781,0.215693191,0.100173916,0.046523553,0.021606832,0.010034814,,,,,,,,
0.464473344,-0.888926614,0.464473344,0.215735487,0.100203383,0.0465418,0.021617426,0.010040718,,,,,,,,
0.464519008,-0.813204998,0.464519008,0.215777909,0.10023294,0.046560106,0.021628054,0.010046642,,,,,,,,
0.464564542,-0.817190346,0.464564542,0.215820213,0.100262419,0.046578365,0.021638657,0.010052553,,,,,,,,
0.464610075,-0.854719042,0.464610075,0.215862522,0.100291903,0.046596628,0.021649263,0.010058466,,,,,,,,
0.464655609,-0.874313671,0.464655609,0.215904835,0.100321392,0.046614898,0.021659874,0.010064382,,,,,,,,
0.464701142,-0.890255064,0.464701142,0.215947152,0.100350888,0.046633172,0.021670488,0.010070301,,,,,,,,
0.464746807,-0.896565198,0.464746807,0.215989594,0.100380474,0.046651505,0.021681138,0.01007624,,,,,,,,
0.46479234,-0.883280704,0.46479234,0.21603192,0.100409981,0.04666979,0.021691761,0.010082164,,,,,,,,
0.464837874,-0.830806952,0.464837874,0.216074249,0.100439494,0.046688081,0.021702388,0.010088092,,,,,,,,
0.464883407,-0.812208661,0.464883407,0.216116582,0.100469013,0.046706377,0.02171302,0.010094023,,,,,,,,
0.464929072,-0.85870439,0.464929072,0.216159042,0.100498623,0.046724731,0.021723686,0.010099973,,,,,,,,
0.464974605,-0.895236749,0.464974605,0.216201384,0.100528153,0.046743038,0.021734326,0.01010591,,,,,,,,
0.465020139,-0.902875333,0.465020139,0.216243729,0.100557689,0.046761351,0.02174497,0.010111849,,,,,,,,
0.465065672,-0.900550547,0.465065672,0.216286079,0.100587231,0.046779668,0.021755618,0.010117791,,,,,,,,
0.465111206,-0.914167153,0.465111206,0.216328434,0.100616779,0.046797991,0.02176627,0.010123736,,,,,,,,
0.46515687,-0.909185468,0.46515687,0.216370914,0.100646417,0.046816372,0.021776957,0.010129701,,,,,,,,
0.465202404,-0.924794749,0.465202404,0.216413276,0.100675976,0.046834706,0.021787618,0.010135652,,,,,,,,
0.465247937,-0.927119535,0.465247937,0.216455643,0.100705541,0.046853045,0.021798283,0.010141606,,,,,,,,
0.465293471,-0.918484614,0.465293471,0.216498014,0.100735112,0.04687139,0.021808952,0.010147563,,,,,,,,
0.465339135,-0.904868007,0.465339135,0.216540511,0.100764774,0.046889793,0.021819656,0.01015354,,,,,,,,
0.465384669,-0.897893648,0.465384669,0.21658289,0.100794356,0.046908148,0.021830333,0.010159502,,,,,,,,
0.465430202,-0.917156164,0.465430202,0.216625273,0.100823945,0.046926509,0.021841015,0.010165468,,,,,,,,
0.465475736,-0.951695849,0.465475736,0.21666766,0.100853539,0.046944875,0.0218517,0.010171436,,,,,,,,
0.465521269,-0.964648231,0.465521269,0.216710052,0.100883138,0.046963247,0.02186239,0.010177408,,,,,,,,
0.465566934,-0.971954703,0.465566934,0.21675257,0.100912829,0.046981677,0.021873115,0.010183399,,,,,,,,
0.465612467,-0.974279489,0.465612467,0.21679497,0.100942441,0.047000059,0.021883813,0.010189376,,,,,,,,
0.465658001,-0.969629916,0.465658001,0.216837374,0.100972058,0.047018447,0.021894516,0.010195356,,,,,,,,
0.465703534,-0.969629916,0.465703534,0.216879782,0.101001681,0.04703684,0.021905222,0.01020134,,,,,,,,
0.465749199,-0.978264838,0.465749199,0.216922316,0.101031395,0.047055291,0.021915964,0.010207343,,,,,,,,
0.465794732,-0.938743467,0.465794732,0.216964733,0.101061029,0.047073695,0.021926679,0.010213332,,,,,,,,
0.465840266,-0.861361289,0.465840266,0.217007153,0.10109067,0.047092104,0.021937398,0.010219324,,,,,,,,
0.465885799,-0.798259942,0.465885799,0.217049578,0.101120316,0.047110519,0.021948122,0.010225318,,,,,,,,
0.465931333,-0.726855786,0.465931333,0.217092007,0.101149968,0.047128939,0.02195885,0.010231316,,,,,,,,
0.465976997,-0.630875315,0.465976997,0.217134562,0.101179711,0.047147418,0.021969612,0.010237334,,,,,,,,
0.466022531,-0.557146373,0.466022531,0.217176999,0.101209375,0.047165849,0.021980348,0.010243338,,,,,,,,
0.466068064,-0.429615229,0.466068064,0.21721944,0.101239044,0.047184285,0.021991088,0.010249344,,,,,,,,
0.466113598,-0.326328286,0.466113598,0.217261886,0.101268719,0.047202727,0.022001833,0.010255353,,,,,,,,
0.466159262,-0.219055996,0.466159262,0.217304458,0.101298486,0.047221227,0.022012613,0.010261383,,,,,,,,
0.466204796,-0.240975411,0.466204796,0.217346911,0.101328172,0.04723968,0.022023365,0.010267399,,,,,,,,
0.466250329,-0.271529748,0.466250329,0.217389369,0.101357865,0.047258138,0.022034122,0.010273417,,,,,,,,
0.466295863,-0.0686091,0.466295863,0.217431831,0.101387563,0.047276601,0.022044884,0.010279438,,,,,,,,
0.466341396,0.102428763,0.466341396,0.217474298,0.101417268,0.04729507,0.022055649,0.010285462,,,,,,,,
0.466387061,0.184792627,0.466387061,0.21751689,0.101447063,0.047313598,0.02206645,0.010291507,,,,,,,,
0.466432594,0.197080784,0.466432594,0.217559365,0.101476779,0.047332077,0.022077224,0.010297537,,,,,,,,
0.466478128,0.318301793,0.466478128,0.217601843,0.101506501,0.047350562,0.022088002,0.01030357,,,,,,,,
0.466523661,0.482697408,0.466523661,0.217644326,0.101536228,0.047369053,0.022098784,0.010309606,,,,,,,,
0.466569326,0.709530146,0.466569326,0.217686936,0.101566047,0.047387602,0.022109601,0.010315662,,,,,,,,
0.466614859,1.458111392,0.466614859,0.217729427,0.101595786,0.047406103,0.022120392,0.010321704,,,,,,,,
0.466660393,1.021715759,0.466660393,0.217771922,0.101625531,0.04742461,0.022131187,0.010327748,,,,,,,,
0.466705926,0.408968466,0.466705926,0.217814421,0.101655281,0.047443122,0.022141986,0.010333796,,,,,,,,
0.466751459,0.192431211,0.466751459,0.217856925,0.101685038,0.04746164,0.02215279,0.010339847,,,,,,,,
0.466797124,0.046301775,0.466797124,0.217899555,0.101714886,0.047480216,0.022163628,0.010345918,,,,,,,,
0.466842658,0.023718135,0.466842658,0.217942067,0.101744654,0.047498745,0.02217444,0.010351975,,,,,,,,
0.466888191,0.182799952,0.466888191,0.217984583,0.101774428,0.047517278,0.022185256,0.010358034,,,,,,,,
0.466933724,0.313984332,0.466933724,0.218027103,0.101804207,0.047535818,0.022196076,0.010364097,,,,,,,,
0.466979389,0.295718153,0.466979389,0.21806975,0.101834079,0.047554416,0.022206932,0.01037018,,,,,,,,
0.467024923,0.076191887,0.467024923,0.218112278,0.10186387,0.047572966,0.022217761,0.010376248,,,,,,,,
0.467070456,0.138296897,0.467070456,0.218154811,0.101893667,0.047591522,0.022228594,0.010382319,,,,,,,,
0.467115989,0.181139391,0.467115989,0.218197348,0.10192347,0.047610083,0.022239431,0.010388394,,,,,,,,
0.467161523,0.306677861,0.467161523,0.218239889,0.101953279,0.047628649,0.022250272,0.010394471,,,,,,,,
0.467207188,0.219332311,0.467207188,0.218282556,0.101983179,0.047647274,0.022261149,0.010400569,,,,,,,,
0.467252721,0.232616806,0.467252721,0.218325105,0.102013,0.047665852,0.022271999,0.010406652,,,,,,,,
0.467298254,0.400665657,0.467298254,0.218367659,0.102042826,0.047684434,0.022282853,0.010412738,,,,,,,,
0.467343788,0.439522802,0.467343788,0.218410216,0.102072658,0.047703023,0.022293711,0.010418827,,,,,,,,
0.467389453,0.21202584,0.467389453,0.2184529,0.102102582,0.04772167,0.022304605,0.010424937,,,,,,,,
0.467434986,0.101100313,0.467434986,0.218495466,0.102132425,0.047740269,0.022315472,0.010431032,,,,,,,,
0.46748052,0.068885415,0.46748052,0.218538036,0.102162275,0.047758873,0.022326343,0.01043713,,,,,,,,
0.467526053,0.125676628,0.467526053,0.21858061,0.10219213,0.047777483,0.022337218,0.010443231,,,,,,,,
0.467571586,-0.060970516,0.467571586,0.218623188,0.102221991,0.047796099,0.022348098,0.010449335,,,,,,,,
0.467617251,-0.234665277,0.467617251,0.218665893,0.102251944,0.047814773,0.022359013,0.01045546,,,,,,,,
0.467662785,-0.431940015,0.467662785,0.21870848,0.102281817,0.047833399,0.022369901,0.01046157,,,,,,,,
0.467708318,-0.618587158,0.467708318,0.218751071,0.102311695,0.047852031,0.022380793,0.010467683,,,,,,,,
0.467753851,-0.727852123,0.467753851,0.218793666,0.10234158,0.047870668,0.022391689,0.010473799,,,,,,,,
0.467799516,-0.756081673,0.467799516,0.218836387,0.102371556,0.047889364,0.022402621,0.010479935,,,,,,,,
0.46784505,-0.778997425,0.46784505,0.21887899,0.102401452,0.047908012,0.022413526,0.010486057,,,,,,,,
0.467890583,-0.78397911,0.467890583,0.218921598,0.102431354,0.047926666,0.022424436,0.010492182,,,,,,,,
0.467936116,-0.772355178,0.467936116,0.218964209,0.102461262,0.047945325,0.022435349,0.01049831,,,,,,,,
0.46798165,-0.728516347,0.46798165,0.219006825,0.102491175,0.047963989,0.022446267,0.010504441,,,,,,,,
0.468027315,-0.700286797,0.468027315,0.219049567,0.102521181,0.047982713,0.02245722,0.010510592,,,,,,,,
0.468072848,-0.690987651,0.468072848,0.219092191,0.102551106,0.048001388,0.022468146,0.010516729,,,,,,,,
0.468118381,-0.593678732,0.468118381,0.219134819,0.102581037,0.048020069,0.022479077,0.010522869,,,,,,,,
0.468163915,-0.373488241,0.468163915,0.219177451,0.102610974,0.048038755,0.022490012,0.010529012,,,,,,,,
0.46820958,-0.343930241,0.46820958,0.21922021,0.102641003,0.048057501,0.022500982,0.010535175,,,,,,,,
0.468255113,-0.337287994,0.468255113,0.219262851,0.102670951,0.048076198,0.022511925,0.010541324,,,,,,,,
0.468300646,-0.225034018,0.468300646,0.219305495,0.102700905,0.0480949,0.022522873,0.010547476,,,,,,,,
0.46834618,-0.179534626,0.46834618,0.219348144,0.102730865,0.048113608,0.022533825,0.010553631,,,,,,,,
0.468391713,-0.182191525,0.468391713,0.219390797,0.102760831,0.048132322,0.022544781,0.010559788,,,,,,,,
0.468437378,-0.60330999,0.468437378,0.219433577,0.10279089,0.048151095,0.022555773,0.010565967,,,,,,,,
0.468482911,-0.765712931,0.468482911,0.219476238,0.102820867,0.048169819,0.022566737,0.010572131,,,,,,,,
0.468528445,-0.704272145,0.468528445,0.219518904,0.102850851,0.048188549,0.022577706,0.010578297,,,,,,,,
0.468573978,-0.640506573,0.468573978,0.219561573,0.10288084,0.048207284,0.022588679,0.010584467,,,,,,,,
0.468619643,-0.633532214,0.468619643,0.21960437,0.102910921,0.048226079,0.022599688,0.010590658,,,,,,,,
0.468665176,-0.604970552,0.468665176,0.219647048,0.102940922,0.048244826,0.02261067,0.010596833,,,,,,,,
0.46871071,-0.577405226,0.46871071,0.21968973,0.102970929,0.048263577,0.022621656,0.010603012,,,,,,,,
0.468756243,-0.571759316,0.468756243,0.219732416,0.103000942,0.048282335,0.022632646,0.010609194,,,,,,,,
0.468801777,-0.612609136,0.468801777,0.219775106,0.10303096,0.048301097,0.02264364,0.010615379,,,,,,,,
0.468847441,-0.637849675,0.468847441,0.219817923,0.103061071,0.048319919,0.022654671,0.010621584,,,,,,,,
0.468892975,-0.688994977,0.468892975,0.219860622,0.103091101,0.048338693,0.022665674,0.010627775,,,,,,,,
0.468938508,-0.723866774,0.468938508,0.219903325,0.103121137,0.048357472,0.022676681,0.010633969,,,,,,,,
0.468984042,-0.739476055,0.468984042,0.219946031,0.103151179,0.048376257,0.022687692,0.010640166,,,,,,,,
0.469029706,-0.756745897,0.469029706,0.219988866,0.103181313,0.048395101,0.02269874,0.010646383,,,,,,,,
0.46907524,-0.794606706,0.46907524,0.220031581,0.103211367,0.048413897,0.02270976,0.010652586,,,,,,,,
0.469120773,-0.830142728,0.469120773,0.2200743,0.103241426,0.048432698,0.022720785,0.010658792,,,,,,,,
0.469166307,-0.814865559,0.469166307,0.220117023,0.103271491,0.048451504,0.022731813,0.010665001,,,,,,,,
0.46921184,-0.788960796,0.46921184,0.220159751,0.103301562,0.048470316,0.022742846,0.010671213,,,,,,,,
0.469257505,-0.757410122,0.469257505,0.220202606,0.103331725,0.048489188,0.022753915,0.010677445,,,,,,,,
0.469303038,-0.767373493,0.469303038,0.220245342,0.103361808,0.048508011,0.022764957,0.010683663,,,,,,,,
0.469348572,-0.801581065,0.469348572,0.220288082,0.103391897,0.048526839,0.022776003,0.010689884,,,,,,,,
0.469394105,-0.85870439,0.469394105,0.220330826,0.103421991,0.048545673,0.022787053,0.010696108,,,,,,,,
0.46943977,-0.925791086,0.46943977,0.220373698,0.103452178,0.048564567,0.022798139,0.010702353,,,,,,,,
0.469485303,-0.987563984,0.469485303,0.22041645,0.103482284,0.048583411,0.022809198,0.010708583,,,,,,,,
0.469530837,-1.059964477,0.469530837,0.220459207,0.103512396,0.048602262,0.022820261,0.010714816,,,,,,,,
0.46957637,-1.113766678,0.46957637,0.220501968,0.103542514,0.048621118,0.022831328,0.010721052,,,,,,,,
0.477322043,-1.065278274,0.477322043,0.227836332,0.108751304,0.051909394,0.024777498,0.011826846,,,,,,,,
0.477367576,-1.03505605,0.477367576,0.227879803,0.108782429,0.051929204,0.024789318,0.011833617,,,,,,,,
0.47741311,-1.039041398,0.47741311,0.227923277,0.108813561,0.05194902,0.024801143,0.011840391,,,,,,,,
0.477458774,-1.044023084,0.477458774,0.227966881,0.108844788,0.051968899,0.024813007,0.011847188,,,,,,,,
0.477504308,-1.001844815,0.477504308,0.228010364,0.108875931,0.051988726,0.024824841,0.011853968,,,,,,,,
0.477549841,-0.944389377,0.477549841,0.228053851,0.10890708,0.052008559,0.024836679,0.011860752,,,,,,,,
0.477595375,-0.944057265,0.477595375,0.228097342,0.108938235,0.052028397,0.024848522,0.011867539,,,,,,,,
0.477641039,-0.890919288,0.477641039,0.228140962,0.108969486,0.052048299,0.024860403,0.011874349,,,,,,,,
0.477686573,-0.805234301,0.477686573,0.228184462,0.109000653,0.052068149,0.024872255,0.011881142,,,,,,,,
0.477732106,-0.730509021,0.477732106,0.228227965,0.109031827,0.052088004,0.024884112,0.011887939,,,,,,,,
0.47777764,-0.619251383,0.47777764,0.228271473,0.109063006,0.052107865,0.024895973,0.011894739,,,,,,,,
0.477823173,-0.55814271,0.477823173,0.228314985,0.10909419,0.052127732,0.024907838,0.011901542,,,,,,,,
0.477868838,-0.56378862,0.477868838,0.228358626,0.109125471,0.052147662,0.024919743,0.011908368,,,,,,,,
0.477914371,-0.577405226,0.477914371,0.228402146,0.109156668,0.05216754,0.024931617,0.011915178,,,,,,,,
0.477959905,-0.535226957,0.477959905,0.22844567,0.109187871,0.052187424,0.024943496,0.011921991,,,,,,,,
0.478005438,-0.43260424,0.478005438,0.228489199,0.10921908,0.052207314,0.02495538,0.011928807,,,,,,,,
0.478051103,-0.390093858,0.478051103,0.228532857,0.109250384,0.052227267,0.024967302,0.011935646,,,,,,,,
0.478096636,-0.36352487,0.478096636,0.228576394,0.109281605,0.052247168,0.024979195,0.011942469,,,,,,,,
0.47814217,-0.352565162,0.47814217,0.228619934,0.109312831,0.052267074,0.024991092,0.011949295,,,,,,,,
0.478187703,-0.422308757,0.478187703,0.228663479,0.109344064,0.052286987,0.025002994,0.011956124,,,,,,,,
0.478233237,-0.541869204,0.478233237,0.228707029,0.109375302,0.052306905,0.0250149,0.011962957,,,,,,,,
0.478278901,-0.571427204,0.478278901,0.228750707,0.109406637,0.052326886,0.025026846,0.011969812,,,,,,,,
0.478324435,-0.560799608,0.478324435,0.228794265,0.109437887,0.052346816,0.025038761,0.011976651,,,,,,,,
0.478369968,-0.622904619,0.478369968,0.228837826,0.109469144,0.052366751,0.025050681,0.011983493,,,,,,,,
0.478415502,-0.639510236,0.478415502,0.228881392,0.109500406,0.052386692,0.025062605,0.011990339,,,,,,,,
0.478461166,-0.60330999,0.478461166,0.228925088,0.109531764,0.052406696,0.025074569,0.011997207,,,,,,,,
0.4785067,-0.64283136,0.4785067,0.228968662,0.109563039,0.052426648,0.025086502,0.012004059,,,,,,,,
0.478552233,-0.739143943,0.478552233,0.22901224,0.109594319,0.052446606,0.02509844,0.012010915,,,,,,,,
0.478597767,-0.671725135,0.478597767,0.229055822,0.109625605,0.05246657,0.025110383,0.012017773,,,,,,,,
0.4786433,-0.574084103,0.4786433,0.229099409,0.109656897,0.052486539,0.02512233,0.012024635,,,,,,,,
0.478688965,-0.485410104,0.478688965,0.229143125,0.109688285,0.052506572,0.025134316,0.01203152,,,,,,,,
0.478734498,-0.516628665,0.478734498,0.22918672,0.109719589,0.052526552,0.025146273,0.012038388,,,,,,,,
0.478780032,-0.559139047,0.478780032,0.229230319,0.109750899,0.052546539,0.025158234,0.01204526,,,,,,,,
0.478825565,-0.583051136,0.478825565,0.229273922,0.109782215,0.052566531,0.025170199,0.012052135,,,,,,,,
0.47887123,-0.539212305,0.47887123,0.229317655,0.109813627,0.052586587,0.025182203,0.012059033,,,,,,,,
0.478916763,-0.354557837,0.478916763,0.229361266,0.109844955,0.05260659,0.025194178,0.012065914,,,,,,,,
0.478962297,-0.1250682,0.478962297,0.229404882,0.109876289,0.0526266,0.025206157,0.012072799,,,,,,,,
0.47900783,0.056597258,0.47900783,0.229448501,0.109907629,0.052646615,0.025218141,0.012079687,,,,,,,,
0.479053363,0.172504469,0.479053363,0.229492125,0.109938974,0.052666635,0.025230129,0.012086578,,,,,,,,
0.479099028,0.210033165,0.479099028,0.229535879,0.109970416,0.05268672,0.025242156,0.012093492,,,,,,,,
0.479144562,0.095454403,0.479144562,0.229579511,0.110001774,0.052706752,0.025254153,0.01210039,,,,,,,,
0.479190095,-0.015139011,0.479190095,0.229623147,0.110033138,0.05272679,0.025266155,0.012107291,,,,,,,,
0.479235628,0.004455618,0.479235628,0.229666788,0.110064507,0.052746833,0.025278162,0.012114196,,,,,,,,
0.479281293,0.192099098,0.479281293,0.229710558,0.110095973,0.05276694,0.025290207,0.012121123,,,,,,,,
0.479326827,0.248558199,0.479326827,0.229754207,0.110127355,0.052786995,0.025302223,0.012128034,,,,,,,,
0.47937236,0.34752768,0.47937236,0.22979786,0.110158742,0.052807056,0.025314243,0.012134948,,,,,,,,
0.479417893,0.38704905,0.479417893,0.229841517,0.110190136,0.052827123,0.025326268,0.012141866,,,,,,,,
0.479463427,0.422585072,0.479463427,0.229885178,0.110221535,0.052847195,0.025338297,0.012148787,,,,,,,,
0.479509092,0.566721834,0.479509092,0.229928969,0.110253031,0.052867331,0.025350366,0.012155731,,,,,,,,
0.479554625,0.356826826,0.479554625,0.229972638,0.110284442,0.052887414,0.025362404,0.012162658,,,,,,,,
0.479600158,0.356162601,0.479600158,0.230016312,0.11031586,0.052907504,0.025374447,0.012169589,,,,,,,,
0.479645692,0.336567972,0.479645692,0.23005999,0.110347283,0.052927599,0.025386495,0.012176523,,,,,,,,
0.479691357,0.364797522,0.479691357,0.230103798,0.110378803,0.052947758,0.025398582,0.01218348,,,,,,,,
0.47973689,0.464431229,0.47973689,0.230147484,0.110410238,0.052967864,0.025410638,0.012190421,,,,,,,,
0.479782423,0.52387934,0.479782423,0.230191174,0.110441679,0.052987977,0.0254227,0.012197365,,,,,,,,
0.479827957,0.685950169,0.479827957,0.230234868,0.110473126,0.053008095,0.025434766,0.012204312,,,,,,,,
0.47987349,0.397676646,0.47987349,0.230278567,0.11050458,0.053028218,0.025446836,0.012211262,,,,,,,,
0.479919155,0.758350662,0.479919155,0.230322395,0.110536129,0.053048406,0.025458946,0.012218236,,,,,,,,
0.479964688,0.893188278,0.479964688,0.230366102,0.110567594,0.053068541,0.025471026,0.012225193,,,,,,,,
0.480010222,0.614546013,0.480010222,0.230409813,0.110599066,0.053088682,0.02548311,0.012232153,,,,,,,,
0.480055755,0.313320108,0.480055755,0.230453528,0.110630543,0.053108829,0.025495199,0.012239117,,,,,,,,
0.48010142,0.274462962,0.48010142,0.230497374,0.110662116,0.053129039,0.025507327,0.012246104,,,,,,,,
0.480146954,-0.016799572,0.480146954,0.230541097,0.110693605,0.053149197,0.025519425,0.012253074,,,,,,,,
0.480192487,-0.151969301,0.480192487,0.230584825,0.1107251,0.053169361,0.025531528,0.012260048,,,,,,,,
0.48023802,-0.277175658,0.48023802,0.230628556,0.110756601,0.053189531,0.025543635,0.012267025,,,,,,,,
0.480283554,-0.328653073,0.480283554,0.230672292,0.110788108,0.053209706,0.025555747,0.012274005,,,,,,,,
0.480329219,-0.295109725,0.480329219,0.230716158,0.110819712,0.053229946,0.025567898,0.012281009,,,,,,,,
0.480374752,-0.304740983,0.480374752,0.230759902,0.110851231,0.053250133,0.025580019,0.012287995,,,,,,,,
0.480420285,-0.253263569,0.480420285,0.230803651,0.110882756,0.053270325,0.025592145,0.012294986,,,,,,,,
0.480465819,-0.398396667,0.480465819,0.230847403,0.110914287,0.053290524,0.025604275,0.012301979,,,,,,,,
0.480511484,-0.510318531,0.480511484,0.230891286,0.110945914,0.053310786,0.025616445,0.012308996,,,,,,,,
0.480557017,-0.584379586,0.480557017,0.230935047,0.110977457,0.053330996,0.025628584,0.012315996,,,,,,,,
0.48060255,-0.605966889,0.48060255,0.230978811,0.111009006,0.053351211,0.025640728,0.012322999,,,,,,,,
0.480648084,-0.75010365,0.480648084,0.231022581,0.111040561,0.053371433,0.025652877,0.012330006,,,,,,,,
0.480693617,-0.810215986,0.480693617,0.231066354,0.111072121,0.05339166,0.02566503,0.012337016,,,,,,,,
0.480739282,-0.837781312,0.480739282,0.231110257,0.111103779,0.053411951,0.025677223,0.01234405,,,,,,,,
0.480784815,-0.866342974,0.480784815,0.231154039,0.111135352,0.05343219,0.025689385,0.012351066,,,,,,,,
0.480830349,-0.814533447,0.480830349,0.231197824,0.111166931,0.053452434,0.025701552,0.012358086,,,,,,,,
0.480875882,-0.810215986,0.480875882,0.231241614,0.111198515,0.053472684,0.025713724,0.01236511,,,,,,,,
0.480921547,-0.710250168,0.480921547,0.231285534,0.111230197,0.053492998,0.025725936,0.012372157,,,,,,,,
0.48096708,-0.671725135,0.48096708,0.231329332,0.111261794,0.05351326,0.025738116,0.012379187,,,,,,,,
0.481012614,-0.613937585,0.481012614,0.231373135,0.111293396,0.053533527,0.025750302,0.01238622,,,,,,,,
0.481058147,-0.520281901,0.481058147,0.231416941,0.111325005,0.053553801,0.025762492,0.012393257,,,,,,,,
0.481103681,-0.486406441,0.481103681,0.231460752,0.11135662,0.05357408,0.025774687,0.012400297,,,,,,,,
0.481149345,-0.485742216,0.481149345,0.231504693,0.111388331,0.053594423,0.025786921,0.01240736,,,,,,,,
0.481194879,-0.464154913,0.481194879,0.231548511,0.111419958,0.053614713,0.025799125,0.012414407,,,,,,,,
0.481240412,-0.445224509,0.481240412,0.231592334,0.111451591,0.053635009,0.025811334,0.012421457,,,,,,,,
0.481285946,-0.415002285,0.481285946,0.231636162,0.111483229,0.053655311,0.025823547,0.01242851,,,,,,,,
0.48133161,-0.41433806,0.48133161,0.231680119,0.111514965,0.053675678,0.0258358,0.012435587,,,,,,,,
0.481377144,-0.439910712,0.481377144,0.231723955,0.111546615,0.053695991,0.025848023,0.012442647,,,,,,,,
0.481422677,-0.366513881,0.481422677,0.231767794,0.111578272,0.05371631,0.02586025,0.012449711,,,,,,,,
0.481468211,-0.317693365,0.481468211,0.231811638,0.111609935,0.053736636,0.025872482,0.012456777,,,,,,,,
0.481513744,-0.341273342,0.481513744,0.231855486,0.111641603,0.053756966,0.025884718,0.012463848,,,,,,,,
0.481559409,-0.423969319,0.481559409,0.231899464,0.111673369,0.053777362,0.025896994,0.012470941,,,,,,,,
